"TIME_PERIOD";"GEO";"ERWP";"ERWL";"POP1564";"UNIT_MEA";"OBS_VALUE";"OBS_CONFIDENCE";"OBS_STATUS"
2010;"CH";"Total";"Total";"1";"pers in %";100.00000;0.2830;"A"
2011;"CH040";"1";"Total";"Total";"pers";794557;0.7169;"A"
2011;"CH040";"Total";"Total";"Total";"pers";1161804;0.1206;"A"
2011;"CH021";"1";"Total";"Total";"pers";543529;0.8763;"A"
2011;"CH021";"Total";"Total";"Total";"pers";828793;0.1410;"A"
2011;"CH061";"1";"Total";"Total";"pers";215035;0.9590;"A"
2011;"CH061";"Total";"Total";"Total";"pers";316002;0.1670;"A"
2011;"CH062";"1";"Total";"Total";"pers";18769;4.9288;"A"
2011;"CH062";"Total";"Total";"Total";"pers";29194;0.8884;"A"
2011;"CH063";"1";"Total";"Total";"pers";84837;2.1601;"A"
2011;"CH063";"Total";"Total";"Total";"pers";122659;0.4760;"A"
2011;"CH064";"1";"Total";"Total";"pers";20462;4.2964;"A"
2011;"CH064";"Total";"Total";"Total";"pers";29653;0.9769;"A"
2011;"CH065";"1";"Total";"Total";"pers";23003;4.3337;"A"
2011;"CH065";"Total";"Total";"Total";"pers";34881;0.7947;"A"
2011;"CH051";"1";"Total";"Total";"pers";22204;4.4940;"A"
2011;"CH051";"Total";"Total";"Total";"pers";32882;1.1656;"A"
2011;"CH066";"1";"Total";"Total";"pers";65003;2.4914;"A"
2011;"CH066";"Total";"Total";"Total";"pers";95010;0.5399;"A"
2011;"CH022";"1";"Total";"Total";"pers";153095;1.6302;"A"
2011;"CH022";"Total";"Total";"Total";"pers";229644;0.2476;"A"
2011;"CH023";"1";"Total";"Total";"pers";144267;1.6899;"A"
2011;"CH023";"Total";"Total";"Total";"pers";216599;0.3362;"A"
2011;"CH031";"1";"Total";"Total";"pers";97425;2.3943;"A"
2011;"CH031";"Total";"Total";"Total";"pers";158613;0.4451;"A"
2011;"CH032";"1";"Total";"Total";"pers";144042;1.8203;"A"
2011;"CH032";"Total";"Total";"Total";"pers";232600;0.3181;"A"
2011;"CH052";"1";"Total";"Total";"pers";42112;3.2392;"A"
2011;"CH052";"Total";"Total";"Total";"pers";65017;0.7041;"A"
2011;"CH053";"1";"Total";"Total";"pers";29955;3.6428;"A"
2011;"CH053";"Total";"Total";"Total";"pers";44436;0.7844;"A"
2011;"CH054";"1";"Total";"Total";"pers";8692;7.4498;"A"
2011;"CH054";"Total";"Total";"Total";"pers";12879;1.8433;"A"
2011;"CH055";"1";"Total";"Total";"pers";265457;1.2770;"A"
2011;"CH055";"Total";"Total";"Total";"pers";400542;0.2276;"A"
2011;"CH056";"1";"Total";"Total";"pers";106960;2.0464;"A"
2011;"CH056";"Total";"Total";"Total";"pers";163764;0.3287;"A"
2011;"CH033";"1";"Total";"Total";"pers";348695;0.7644;"A"
2011;"CH033";"Total";"Total";"Total";"pers";516551;0.1567;"A"
2011;"CH057";"1";"Total";"Total";"pers";141748;1.1996;"A"
2011;"CH057";"Total";"Total";"Total";"pers";209960;0.2639;"A"
2011;"CH070";"1";"Total";"Total";"pers";161055;1.2645;"A"
2011;"CH070";"Total";"Total";"Total";"pers";284957;0.1442;"A"
2011;"CH011";"1";"Total";"Total";"pers";378789;0.7582;"A"
2011;"CH011";"Total";"Total";"Total";"pers";585680;0.1281;"A"
2011;"CH012";"1";"Total";"Total";"pers";165680;1.7058;"A"
2011;"CH012";"Total";"Total";"Total";"pers";263442;0.2410;"A"
2011;"CH024";"1";"Total";"Total";"pers";88567;1.6070;"A"
2011;"CH024";"Total";"Total";"Total";"pers";142090;0.2500;"A"
2011;"CH013";"1";"Total";"Total";"pers";217074;1.0700;"A"
2011;"CH013";"Total";"Total";"Total";"pers";351947;0.1754;"A"
2011;"CH025";"1";"Total";"Total";"pers";35187;2.4958;"A"
2011;"CH025";"Total";"Total";"Total";"pers";57957;0.3051;"A"
2011;"CH";"1";"Total";"Total";"pers";4316200;0.2828;"A"
2011;"CH";"Total";"Total";"Total";"pers";6587556;0.0357;"A"
2011;"CH040";"1";"Total";"Total";"pers in %";68.38991;0.4726;"A"
2011;"CH040";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2011;"CH021";"1";"Total";"Total";"pers in %";65.58075;0.5620;"A"
2011;"CH021";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2011;"CH061";"1";"Total";"Total";"pers in %";68.04863;0.6357;"A"
2011;"CH061";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2011;"CH062";"1";"Total";"Total";"pers in %";64.29143;2.9964;"A"
2011;"CH062";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2011;"CH063";"1";"Total";"Total";"pers in %";69.16507;1.4067;"A"
2011;"CH063";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2011;"CH064";"1";"Total";"Total";"pers in %";69.00588;2.9692;"A"
2011;"CH064";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2011;"CH065";"1";"Total";"Total";"pers in %";65.94598;2.7318;"A"
2011;"CH065";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2011;"CH051";"1";"Total";"Total";"pers in %";67.52574;2.9117;"A"
2011;"CH051";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2011;"CH066";"1";"Total";"Total";"pers in %";68.41702;1.6526;"A"
2011;"CH066";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2011;"CH022";"1";"Total";"Total";"pers in %";66.66637;1.0613;"A"
2011;"CH022";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2011;"CH023";"1";"Total";"Total";"pers in %";66.60573;1.1087;"A"
2011;"CH023";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2011;"CH031";"1";"Total";"Total";"pers in %";61.42340;1.3984;"A"
2011;"CH031";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2011;"CH032";"1";"Total";"Total";"pers in %";61.92704;1.0946;"A"
2011;"CH032";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2011;"CH052";"1";"Total";"Total";"pers in %";64.77048;2.0853;"A"
2011;"CH052";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2011;"CH053";"1";"Total";"Total";"pers in %";67.41073;2.3708;"A"
2011;"CH053";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2011;"CH054";"1";"Total";"Total";"pers in %";67.48779;4.4261;"A"
2011;"CH054";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2011;"CH055";"1";"Total";"Total";"pers in %";66.27451;0.8216;"A"
2011;"CH055";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2011;"CH056";"1";"Total";"Total";"pers in %";65.31338;1.2866;"A"
2011;"CH056";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2011;"CH033";"1";"Total";"Total";"pers in %";67.50455;0.4934;"A"
2011;"CH033";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2011;"CH057";"1";"Total";"Total";"pers in %";67.51180;0.7749;"A"
2011;"CH057";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2011;"CH070";"1";"Total";"Total";"pers in %";56.51915;0.7023;"A"
2011;"CH070";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2011;"CH011";"1";"Total";"Total";"pers in %";64.67500;0.4780;"A"
2011;"CH011";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2011;"CH012";"1";"Total";"Total";"pers in %";62.89065;1.0404;"A"
2011;"CH012";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2011;"CH024";"1";"Total";"Total";"pers in %";62.33150;0.9669;"A"
2011;"CH024";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2011;"CH013";"1";"Total";"Total";"pers in %";61.67807;0.6375;"A"
2011;"CH013";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2011;"CH025";"1";"Total";"Total";"pers in %";60.71219;1.5206;"A"
2011;"CH025";"Total";"Total";"Total";"pers in %";100.00000;0.0000;"A"
2011;"CH";"1";"Total";"Total";"pers in %";65.52050;0.1853;"A"
2011;"CH";"Total";"Total";"Total";"pers in %";100.00000;0.0357;"A"
2011;"CH040";"1";"Total";"1";"pers";777262;0.7427;"A"
2011;"CH040";"Total";"Total";"1";"pers";946268;0.5211;"A"
2011;"CH021";"1";"Total";"1";"pers";534140;0.8987;"A"
2011;"CH021";"Total";"Total";"1";"pers";651128;0.6434;"A"
2011;"CH061";"1";"Total";"1";"pers";210909;0.9877;"A"
2011;"CH061";"Total";"Total";"1";"pers";258541;0.6777;"A"
2011;"CH062";"1";"Total";"1";"pers";18461;5.0488;"A"
2011;"CH062";"Total";"Total";"1";"pers";23168;3.5050;"A"
2011;"CH063";"1";"Total";"1";"pers";83299;2.2274;"A"
2011;"CH063";"Total";"Total";"1";"pers";101720;1.5517;"A"
2011;"CH064";"1";"Total";"1";"pers";20164;4.3923;"A"
2011;"CH064";"Total";"Total";"1";"pers";24398;3.0083;"A"
2011;"CH065";"1";"Total";"1";"pers";22343;4.5094;"A"
2011;"CH065";"Total";"Total";"1";"pers";28344;2.9511;"A"
2011;"CH051";"1";"Total";"1";"pers";21737;4.6421;"A"
2011;"CH051";"Total";"Total";"1";"pers";26421;3.3936;"A"
2011;"CH066";"1";"Total";"1";"pers";63735;2.5663;"A"
2011;"CH066";"Total";"Total";"1";"pers";78537;1.7411;"A"
2011;"CH022";"1";"Total";"1";"pers";151161;1.6628;"A"
2011;"CH022";"Total";"Total";"1";"pers";192056;1.0612;"A"
2011;"CH023";"1";"Total";"1";"pers";141651;1.7352;"A"
2011;"CH023";"Total";"Total";"1";"pers";172866;1.2315;"A"
2011;"CH031";"1";"Total";"1";"pers";95332;2.4643;"A"
2011;"CH031";"Total";"Total";"1";"pers";122610;1.6981;"A"
2011;"CH032";"1";"Total";"1";"pers";140700;1.8764;"A"
2011;"CH032";"Total";"Total";"1";"pers";179958;1.2961;"A"
2011;"CH052";"1";"Total";"1";"pers";41390;3.3158;"A"
2011;"CH052";"Total";"Total";"1";"pers";51026;2.3563;"A"
2011;"CH053";"1";"Total";"1";"pers";29457;3.7353;"A"
2011;"CH053";"Total";"Total";"1";"pers";35639;2.6745;"A"
2011;"CH054";"1";"Total";"1";"pers";8557;7.6352;"A"
2011;"CH054";"Total";"Total";"1";"pers";10378;5.5190;"A"
2011;"CH055";"1";"Total";"1";"pers";261518;1.3061;"A"
2011;"CH055";"Total";"Total";"1";"pers";326694;0.8863;"A"
2011;"CH056";"1";"Total";"1";"pers";104585;2.1133;"A"
2011;"CH056";"Total";"Total";"1";"pers";130265;1.4526;"A"
2011;"CH033";"1";"Total";"1";"pers";342335;0.7863;"A"
2011;"CH033";"Total";"Total";"1";"pers";423263;0.5386;"A"
2011;"CH057";"1";"Total";"1";"pers";139452;1.2294;"A"
2011;"CH057";"Total";"Total";"1";"pers";172806;0.8312;"A"
2011;"CH070";"1";"Total";"1";"pers";157061;1.3015;"A"
2011;"CH070";"Total";"Total";"1";"pers";218242;0.8072;"A"
2011;"CH011";"1";"Total";"1";"pers";371579;0.7793;"A"
2011;"CH011";"Total";"Total";"1";"pers";476435;0.5093;"A"
2011;"CH012";"1";"Total";"1";"pers";163193;1.7418;"A"
2011;"CH012";"Total";"Total";"1";"pers";210564;1.1437;"A"
2011;"CH024";"1";"Total";"1";"pers";87386;1.6362;"A"
2011;"CH024";"Total";"Total";"1";"pers";112833;1.0819;"A"
2011;"CH013";"1";"Total";"1";"pers";212057;1.1043;"A"
2011;"CH013";"Total";"Total";"1";"pers";284551;0.6940;"A"
2011;"CH025";"1";"Total";"1";"pers";34627;2.5463;"A"
2011;"CH025";"Total";"Total";"1";"pers";45478;1.6471;"A"
2011;"CH";"1";"Total";"1";"pers";4234091;0.2910;"A"
2011;"CH";"Total";"Total";"1";"pers";5304189;0.1970;"A"
2011;"CH040";"1";"Total";"1";"pers in %";82.13978;0.4386;"A"
2011;"CH040";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2011;"CH021";"1";"Total";"1";"pers in %";82.03298;0.5148;"A"
2011;"CH021";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2011;"CH061";"1";"Total";"1";"pers in %";81.57660;0.5886;"A"
2011;"CH061";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2011;"CH062";"1";"Total";"1";"pers in %";79.68207;2.8729;"A"
2011;"CH062";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2011;"CH063";"1";"Total";"1";"pers in %";81.89011;1.3163;"A"
2011;"CH063";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2011;"CH064";"1";"Total";"1";"pers in %";82.64546;2.6268;"A"
2011;"CH064";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2011;"CH065";"1";"Total";"1";"pers in %";78.82807;2.6142;"A"
2011;"CH065";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2011;"CH051";"1";"Total";"1";"pers in %";82.27197;2.7137;"A"
2011;"CH051";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2011;"CH066";"1";"Total";"1";"pers in %";81.15254;1.5387;"A"
2011;"CH066";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2011;"CH022";"1";"Total";"1";"pers in %";78.70659;1.0221;"A"
2011;"CH022";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2011;"CH023";"1";"Total";"1";"pers in %";81.94295;1.0164;"A"
2011;"CH023";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2011;"CH031";"1";"Total";"1";"pers in %";77.75238;1.3785;"A"
2011;"CH031";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2011;"CH032";"1";"Total";"1";"pers in %";78.18509;1.0703;"A"
2011;"CH032";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2011;"CH052";"1";"Total";"1";"pers in %";81.11521;1.9326;"A"
2011;"CH052";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2011;"CH053";"1";"Total";"1";"pers in %";82.65512;2.1480;"A"
2011;"CH053";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2011;"CH054";"1";"Total";"1";"pers in %";82.45730;4.0954;"A"
2011;"CH054";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2011;"CH055";"1";"Total";"1";"pers in %";80.04972;0.7803;"A"
2011;"CH055";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2011;"CH056";"1";"Total";"1";"pers in %";80.28597;1.2093;"A"
2011;"CH056";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2011;"CH033";"1";"Total";"1";"pers in %";80.88001;0.4634;"A"
2011;"CH033";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2011;"CH057";"1";"Total";"1";"pers in %";80.69847;0.7224;"A"
2011;"CH057";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2011;"CH070";"1";"Total";"1";"pers in %";71.96666;0.7284;"A"
2011;"CH070";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2011;"CH011";"1";"Total";"1";"pers in %";77.99145;0.4641;"A"
2011;"CH011";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2011;"CH012";"1";"Total";"1";"pers in %";77.50278;1.0138;"A"
2011;"CH012";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2011;"CH024";"1";"Total";"1";"pers in %";77.44709;0.9439;"A"
2011;"CH024";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2011;"CH013";"1";"Total";"1";"pers in %";74.52351;0.6459;"A"
2011;"CH013";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2011;"CH025";"1";"Total";"1";"pers in %";76.14079;1.4991;"A"
2011;"CH025";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2011;"CH";"1";"Total";"1";"pers in %";79.82542;0.2323;"A"
2011;"CH";"Total";"Total";"1";"pers in %";100.00000;0.1970;"A"
2011;"CH040";"Total";"0";"1";"pers";745954;0.7843;"A"
2011;"CH040";"Total";"1";"1";"pers";31308;6.3026;"A"
2011;"CH040";"Total";"Total";"1";"pers";777262;0.7427;"A"
2011;"CH021";"Total";"0";"1";"pers";515276;0.9392;"A"
2011;"CH021";"Total";"1";"1";"pers";18863;8.0105;"A"
2011;"CH021";"Total";"Total";"1";"pers";534140;0.8987;"A"
2011;"CH061";"Total";"0";"1";"pers";204175;1.0319;"A"
2011;"CH061";"Total";"1";"1";"pers";6734;9.4770;"A"
2011;"CH061";"Total";"Total";"1";"pers";210909;0.9877;"A"
2011;"CH062";"Total";"0";"1";"pers";17975;5.2031;"A"
2011;"CH062";"Total";"1";"1";"pers";485.27225;51.4875;"U"
2011;"CH062";"Total";"Total";"1";"pers";18461;5.0488;"A"
2011;"CH063";"Total";"0";"1";"pers";80666;2.3216;"A"
2011;"CH063";"Total";"1";"1";"pers";2633;21.6158;"A"
2011;"CH063";"Total";"Total";"1";"pers";83299;2.2274;"A"
2011;"CH064";"Total";"0";"1";"pers";19740;4.5303;"A"
2011;"CH064";"Total";"1";"1";"pers";423.93313;53.5125;"U"
2011;"CH064";"Total";"Total";"1";"pers";20164;4.3923;"A"
2011;"CH065";"Total";"0";"1";"pers";22036;4.5942;"A"
2011;"CH065";"Total";"1";"1";"pers";307.51074;60.9347;"U"
2011;"CH065";"Total";"Total";"1";"pers";22343;4.5094;"A"
2011;"CH051";"Total";"0";"1";"pers";20638;4.9598;"A"
2011;"CH051";"Total";"1";"1";"pers";1099;34.0680;"U"
2011;"CH051";"Total";"Total";"1";"pers";21737;4.6421;"A"
2011;"CH066";"Total";"0";"1";"pers";61092;2.7125;"A"
2011;"CH066";"Total";"1";"1";"pers";2643;21.4825;"A"
2011;"CH066";"Total";"Total";"1";"pers";63735;2.5663;"A"
2011;"CH022";"Total";"0";"1";"pers";143882;1.7694;"A"
2011;"CH022";"Total";"1";"1";"pers";7279;12.9684;"A"
2011;"CH022";"Total";"Total";"1";"pers";151161;1.6628;"A"
2011;"CH023";"Total";"0";"1";"pers";135914;1.8276;"A"
2011;"CH023";"Total";"1";"1";"pers";5738;14.6649;"A"
2011;"CH023";"Total";"Total";"1";"pers";141651;1.7352;"A"
2011;"CH031";"Total";"0";"1";"pers";89363;2.6393;"A"
2011;"CH031";"Total";"1";"1";"pers";5969;15.2205;"A"
2011;"CH031";"Total";"Total";"1";"pers";95332;2.4643;"A"
2011;"CH032";"Total";"0";"1";"pers";133344;1.9922;"A"
2011;"CH032";"Total";"1";"1";"pers";7356;12.8758;"A"
2011;"CH032";"Total";"Total";"1";"pers";140700;1.8764;"A"
2011;"CH052";"Total";"0";"1";"pers";39830;3.4624;"A"
2011;"CH052";"Total";"1";"1";"pers";1560;28.5931;"U"
2011;"CH052";"Total";"Total";"1";"pers";41390;3.3158;"A"
2011;"CH053";"Total";"0";"1";"pers";28727;3.8600;"A"
2011;"CH053";"Total";"1";"1";"pers";730.12253;40.2693;"U"
2011;"CH053";"Total";"Total";"1";"pers";29457;3.7353;"A"
2011;"CH054";"Total";"0";"1";"pers";8286;7.9434;"A"
2011;"CH054";"Total";"1";"1";"pers";271.54560;68.6904;"U"
2011;"CH054";"Total";"Total";"1";"pers";8557;7.6352;"A"
2011;"CH055";"Total";"0";"1";"pers";251959;1.3674;"A"
2011;"CH055";"Total";"1";"1";"pers";9559;11.5256;"A"
2011;"CH055";"Total";"Total";"1";"pers";261518;1.3061;"A"
2011;"CH056";"Total";"0";"1";"pers";101936;2.1807;"A"
2011;"CH056";"Total";"1";"1";"pers";2649;21.7935;"A"
2011;"CH056";"Total";"Total";"1";"pers";104585;2.1133;"A"
2011;"CH033";"Total";"0";"1";"pers";329420;0.8261;"A"
2011;"CH033";"Total";"1";"1";"pers";12915;6.7896;"A"
2011;"CH033";"Total";"Total";"1";"pers";342335;0.7863;"A"
2011;"CH057";"Total";"0";"1";"pers";134312;1.2915;"A"
2011;"CH057";"Total";"1";"1";"pers";5140;10.6931;"A"
2011;"CH057";"Total";"Total";"1";"pers";139452;1.2294;"A"
2011;"CH070";"Total";"0";"1";"pers";145121;1.4069;"A"
2011;"CH070";"Total";"1";"1";"pers";11940;6.9937;"A"
2011;"CH070";"Total";"Total";"1";"pers";157061;1.3015;"A"
2011;"CH011";"Total";"0";"1";"pers";345666;0.8483;"A"
2011;"CH011";"Total";"1";"1";"pers";25912;4.8083;"A"
2011;"CH011";"Total";"Total";"1";"pers";371579;0.7793;"A"
2011;"CH012";"Total";"0";"1";"pers";155394;1.8418;"A"
2011;"CH012";"Total";"1";"1";"pers";7799;12.8505;"A"
2011;"CH012";"Total";"Total";"1";"pers";163193;1.7418;"A"
2011;"CH024";"Total";"0";"1";"pers";81513;1.7674;"A"
2011;"CH024";"Total";"1";"1";"pers";5873;10.0194;"A"
2011;"CH024";"Total";"Total";"1";"pers";87386;1.6362;"A"
2011;"CH013";"Total";"0";"1";"pers";190339;1.2401;"A"
2011;"CH013";"Total";"1";"1";"pers";21719;5.2906;"A"
2011;"CH013";"Total";"Total";"1";"pers";212057;1.1043;"A"
2011;"CH025";"Total";"0";"1";"pers";33119;2.6817;"A"
2011;"CH025";"Total";"1";"1";"pers";1509;19.2719;"A"
2011;"CH025";"Total";"Total";"1";"pers";34627;2.5463;"A"
2011;"CH";"Total";"0";"1";"pers";4035676;0.3085;"A"
2011;"CH";"Total";"1";"1";"pers";198416;2.1840;"A"
2011;"CH";"Total";"Total";"1";"pers";4234091;0.2910;"A"
2011;"CH040";"Total";"0";"1";"pers in %";95.97198;0.2517;"A"
2011;"CH040";"Total";"1";"1";"pers in %";4.02802;0.2517;"A"
2011;"CH040";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2011;"CH021";"Total";"0";"1";"pers in %";96.46844;0.2805;"A"
2011;"CH021";"Total";"1";"1";"pers in %";3.53156;0.2805;"A"
2011;"CH021";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2011;"CH061";"Total";"0";"1";"pers in %";96.80726;0.3006;"A"
2011;"CH061";"Total";"1";"1";"pers in %";3.19274;0.3006;"A"
2011;"CH061";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2011;"CH062";"Total";"0";"1";"pers in %";97.37133;1.3438;"A"
2011;"CH062";"Total";"1";"1";"pers in %";2.62867;1.3438;"U"
2011;"CH062";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2011;"CH063";"Total";"0";"1";"pers in %";96.83894;0.6782;"A"
2011;"CH063";"Total";"1";"1";"pers in %";3.16106;0.6782;"A"
2011;"CH063";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2011;"CH064";"Total";"0";"1";"pers in %";97.89756;1.1205;"A"
2011;"CH064";"Total";"1";"1";"pers in %";2.10244;1.1205;"U"
2011;"CH064";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2011;"CH065";"Total";"0";"1";"pers in %";98.62368;0.8368;"A"
2011;"CH065";"Total";"1";"1";"pers in %";1.37632;0.8368;"U"
2011;"CH065";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2011;"CH051";"Total";"0";"1";"pers in %";94.94598;1.7034;"A"
2011;"CH051";"Total";"1";"1";"pers in %";5.05402;1.7034;"U"
2011;"CH051";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2011;"CH066";"Total";"0";"1";"pers in %";95.85284;0.8828;"A"
2011;"CH066";"Total";"1";"1";"pers in %";4.14716;0.8828;"A"
2011;"CH066";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2011;"CH022";"Total";"0";"1";"pers in %";95.18489;0.6173;"A"
2011;"CH022";"Total";"1";"1";"pers in %";4.81511;0.6173;"A"
2011;"CH022";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2011;"CH023";"Total";"0";"1";"pers in %";95.94925;0.5883;"A"
2011;"CH023";"Total";"1";"1";"pers in %";4.05075;0.5883;"A"
2011;"CH023";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2011;"CH031";"Total";"0";"1";"pers in %";93.73844;0.9371;"A"
2011;"CH031";"Total";"1";"1";"pers in %";6.26156;0.9371;"A"
2011;"CH031";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2011;"CH032";"Total";"0";"1";"pers in %";94.77163;0.6644;"A"
2011;"CH032";"Total";"1";"1";"pers in %";5.22837;0.6644;"A"
2011;"CH032";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2011;"CH052";"Total";"0";"1";"pers in %";96.23160;1.0663;"A"
2011;"CH052";"Total";"1";"1";"pers in %";3.76840;1.0663;"U"
2011;"CH052";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2011;"CH053";"Total";"0";"1";"pers in %";97.52143;0.9927;"A"
2011;"CH053";"Total";"1";"1";"pers in %";2.47857;0.9927;"U"
2011;"CH053";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2011;"CH054";"Total";"0";"1";"pers in %";96.82678;2.1648;"A"
2011;"CH054";"Total";"1";"1";"pers in %";3.17322;2.1648;"U"
2011;"CH054";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2011;"CH055";"Total";"0";"1";"pers in %";96.34478;0.4176;"A"
2011;"CH055";"Total";"1";"1";"pers in %";3.65522;0.4176;"A"
2011;"CH055";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2011;"CH056";"Total";"0";"1";"pers in %";97.46753;0.5487;"A"
2011;"CH056";"Total";"1";"1";"pers in %";2.53247;0.5487;"A"
2011;"CH056";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2011;"CH033";"Total";"0";"1";"pers in %";96.22733;0.2540;"A"
2011;"CH033";"Total";"1";"1";"pers in %";3.77267;0.2540;"A"
2011;"CH033";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
2011;"CH057";"Total";"0";"1";"pers in %";96.31402;0.3911;"A"
2011;"CH057";"Total";"1";"1";"pers in %";3.68598;0.3911;"A"
2011;"CH057";"Total";"Total";"1";"pers in %";100.00000;0.0000;"A"
