DATAFLOW,LAST UPDATE,freq,unit,geo,TIME_PERIOD,POP,OBS_FLAG
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES130,2000,533.6,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES130,2001,534.6,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES130,2002,538.6,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES130,2003,544.9,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES130,2004,551,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES130,2005,558,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES130,2006,564.2,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES130,2007,572.6,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES130,2008,581.2,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES130,2009,586.8,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES130,2010,589.6,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES130,2011,591.6,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES130,2012,591.1,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES130,2013,588.5,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES130,2014,586.2,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES130,2015,583.5,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES130,2016,581.4,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES130,2017,580.9,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES130,2018,581,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES130,2019,581.9,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES130,2020,582.3,p
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES211,2000,284.4,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES211,2001,285.9,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES211,2002,288.5,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES211,2003,292.4,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES211,2004,296.3,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES211,2005,300.7,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES211,2006,304.3,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES211,2007,308.7,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES211,2008,313.2,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES211,2009,316.7,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES211,2010,318.7,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES211,2011,320.5,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES211,2012,319.8,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES211,2013,319.8,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES211,2014,320.3,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES211,2015,321.1,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES211,2016,322.7,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES211,2017,324.6,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES211,2018,326.4,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES211,2019,328.6,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES211,2020,330.2,p
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES212,2000,673.1,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES212,2001,673.4,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES212,2002,675,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES212,2003,678.7,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES212,2004,682.2,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES212,2005,686.1,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES212,2006,690.4,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES212,2007,696.2,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES212,2008,701.7,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES212,2009,705,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES212,2010,706.4,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES212,2011,707.6,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES212,2012,708,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES212,2013,707,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES212,2014,707,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES212,2015,707.2,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES212,2016,708.2,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES212,2017,708.9,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES212,2018,710.8,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES212,2019,714.4,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES212,2020,716.9,p
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES213,2000,1125.7,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES213,2001,1123.2,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES213,2002,1123.9,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES213,2003,1126.2,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES213,2004,1129.3,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES213,2005,1134.2,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES213,2006,1139.4,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES213,2007,1146.3,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES213,2008,1152,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES213,2009,1155.3,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES213,2010,1156,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES213,2011,1155.9,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES213,2012,1152.2,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES213,2013,1144.1,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES213,2014,1138,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES213,2015,1134.8,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES213,2016,1134.1,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES213,2017,1134.1,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES213,2018,1135.1,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES213,2019,1138.9,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES213,2020,1142.3,p
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES220,2000,550,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES220,2001,554.2,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES220,2002,562.5,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES220,2003,572.5,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES220,2004,579.8,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES220,2005,587.9,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES220,2006,596.6,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES220,2007,609.8,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES220,2008,622,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES220,2009,630.1,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES220,2010,635,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES220,2011,638.6,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES220,2012,639.4,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES220,2013,637,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES220,2014,636,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES220,2015,636.3,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES220,2016,638.2,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES220,2017,641,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES220,2018,646.1,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES220,2019,652.6,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES220,2020,657.2,p
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES230,2000,274.5,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES230,2001,276.2,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES230,2002,281.3,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES230,2003,287.7,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES230,2004,294.3,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES230,2005,300.6,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES230,2006,304.9,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES230,2007,312.4,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES230,2008,318.4,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES230,2009,319.8,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES230,2010,319.9,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES230,2011,321,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES230,2012,320.1,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES230,2013,316.8,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES230,2014,314.1,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES230,2015,312.8,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES230,2016,312.6,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES230,2017,312.4,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES230,2018,312.7,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES230,2019,314.4,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES230,2020,316.1,p
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES241,2000,206.5,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES241,2001,206.5,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES241,2002,207.9,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES241,2003,210.6,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES241,2004,212.8,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES241,2005,215.9,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES241,2006,218.4,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES241,2007,222,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES241,2008,226,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES241,2009,226.7,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES241,2010,226.7,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES241,2011,226.1,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES241,2012,225.1,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES241,2013,223.9,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES241,2014,222.7,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES241,2015,221.2,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES241,2016,220,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES241,2017,219.2,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES241,2018,219,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES241,2019,219.7,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES241,2020,220.7,p
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES242,2000,136.7,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES242,2001,136.1,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES242,2002,136.5,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES242,2003,138,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES242,2004,138.8,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES242,2005,140.3,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES242,2006,142.2,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES242,2007,144.8,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES242,2008,146.1,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES242,2009,145.6,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES242,2010,144.5,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES242,2011,143.5,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES242,2012,141.9,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES242,2013,140.3,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES242,2014,138.5,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES242,2015,136.7,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES242,2016,135.3,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES242,2017,134.1,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES242,2018,133.3,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES242,2019,133.1,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES242,2020,133.1,p
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES243,2000,857.6,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES243,2001,860.6,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES243,2002,873.2,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES243,2003,882.8,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES243,2004,892.9,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES243,2005,907.6,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES243,2006,922.3,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES243,2007,942.7,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES243,2008,964.3,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES243,2009,972.2,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES243,2010,972.6,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES243,2011,974.8,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES243,2012,973.8,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES243,2013,970.3,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES243,2014,967.1,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES243,2015,963.9,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES243,2016,961.4,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES243,2017,962.4,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES243,2018,963.5,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES243,2019,971.5,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES243,2020,977.3,p
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES300,2000,5353.4,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES300,2001,5405.01,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES300,2002,5561.6,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES300,2003,5708.4,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES300,2004,5808,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES300,2005,5912.3,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES300,2006,6003.9,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES300,2007,6152.8,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES300,2008,6283.7,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES300,2009,6354.09,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES300,2010,6384.4,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES300,2011,6409.09,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES300,2012,6426.2,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES300,2013,6392.71,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES300,2014,6376.7,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES300,2015,6401.21,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES300,2016,6445.5,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES300,2017,6504.8,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES300,2018,6586.7,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES300,2019,6686.49,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES300,2020,6757,p
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES411,2000,165,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES411,2001,163.8,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES411,2002,163.1,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES411,2003,164,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES411,2004,165.1,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES411,2005,166.9,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES411,2006,168.9,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES411,2007,172,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES411,2008,173.6,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES411,2009,173.6,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES411,2010,173,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES411,2011,172,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES411,2012,170.2,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES411,2013,168.2,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES411,2014,166.4,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES411,2015,164.5,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES411,2016,162.6,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES411,2017,160.5,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES411,2018,159.3,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES411,2019,158.8,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES411,2020,158.1,p
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES412,2000,349.2,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES412,2001,349,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES412,2002,350.8,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES412,2003,353.3,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES412,2004,355.8,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES412,2005,359.1,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES412,2006,362.5,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES412,2007,369.2,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES412,2008,374.1,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES412,2009,374.3,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES412,2010,373.3,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES412,2011,372.7,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES412,2012,370.4,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES412,2013,367,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES412,2014,363.8,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES412,2015,361.1,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES412,2016,358.4,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES412,2017,356.2,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES412,2018,355.2,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES412,2019,355.4,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES412,2020,355,p
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES413,2000,493.6,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES413,2001,490,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES413,2002,487,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES413,2003,487.3,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES413,2004,487.1,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES413,2005,487.7,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES413,2006,489.8,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES413,2007,492.3,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES413,2008,494.5,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES413,2009,494.8,
ESTAT:NAMA_10R_3POPGDP(1.0),2/8/2023 23:00,A,THS,ES413,2010,494.2,
